nodes,e1_1,e1_2,e1_3,e1_4,e2_1
techs,demand_power,demand_power,demand_power,demand_power,demand_power
2023-03-10T23:00:00,23.7,23.7,23.7,23.7,48.68
2023-03-11T00:00:00,25.854,25.854,25.854,25.854,52.732
2023-03-11T01:00:00,21.958,21.958,21.958,21.958,49.3
2023-03-11T02:00:00,19.51,19.51,19.51,19.51,46.768
2023-03-11T03:00:00,18.5,18.5,18.5,18.5,45.8
2023-03-11T04:00:00,18.546,18.546,18.546,18.546,45.852
2023-03-11T05:00:00,18.852,18.852,18.852,18.852,51.784
2023-03-11T06:00:00,21.87,21.87,21.87,21.87,63.076
2023-03-11T07:00:00,27.676,27.676,27.676,27.676,75.708
2023-03-11T08:00:00,28.272,28.272,28.272,28.272,70.004
2023-03-11T09:00:00,21.888,21.888,21.888,21.888,51.212
2023-03-11T10:00:00,16.57,16.57,16.57,16.57,37.112
2023-03-11T11:00:00,14.048,14.048,14.048,14.048,30.86
2023-03-11T12:00:00,14.458,14.458,14.458,14.458,28.08
2023-03-11T13:00:00,14.566,14.566,14.566,14.566,29.096
2023-03-11T14:00:00,15.598,15.598,15.598,15.598,32.852
2023-03-11T15:00:00,20.082,20.082,20.082,20.082,41.288
2023-03-11T16:00:00,31.034,31.034,31.034,31.034,58.664
2023-03-11T17:00:00,48.388,48.388,48.388,48.388,80.632
2023-03-11T18:00:00,53.116,53.116,53.116,53.116,87.148
2023-03-11T19:00:00,47.97,47.97,47.97,47.97,82.448
2023-03-11T20:00:00,45.006,45.006,45.006,45.006,74.712
2023-03-11T21:00:00,40.19,40.19,40.19,40.19,68.408
2023-03-11T22:00:00,35.752,35.752,35.752,35.752,60.804
2023-03-11T23:00:00,30.974,30.974,30.974,30.974,54.916
2023-03-12T00:00:00,29.374,29.374,29.374,29.374,55.344
2023-03-12T01:00:00,24.454,24.454,24.454,24.454,51.728
2023-03-12T02:00:00,21.678,21.678,21.678,21.678,48.708
2023-03-12T03:00:00,19.672,19.672,19.672,19.672,47.608
2023-03-12T04:00:00,19.248,19.248,19.248,19.248,47.924
2023-03-12T05:00:00,19.422,19.422,19.422,19.422,51.816
2023-03-12T06:00:00,21,21,21,21,60.268
2023-03-12T07:00:00,23.868,23.868,23.868,23.868,69.96
2023-03-12T08:00:00,30.234,30.234,30.234,30.234,71.456
2023-03-12T09:00:00,34.958,34.958,34.958,34.958,64.46
2023-03-12T10:00:00,33.548,33.548,33.548,33.548,55.128
2023-03-12T11:00:00,30.53,30.53,30.53,30.53,46.524
2023-03-12T12:00:00,29.994,29.994,29.994,29.994,42.132
2023-03-12T13:00:00,28.842,28.842,28.842,28.842,41.256
2023-03-12T14:00:00,29.718,29.718,29.718,29.718,44.996
2023-03-12T15:00:00,33.84,33.84,33.84,33.84,53.448
2023-03-12T16:00:00,41.89,41.89,41.89,41.89,67.816
2023-03-12T17:00:00,55.748,55.748,55.748,55.748,83.824
2023-03-12T18:00:00,60.244,60.244,60.244,60.244,90.456
2023-03-12T19:00:00,55.36,55.36,55.36,55.36,86.04
2023-03-12T20:00:00,51.552,51.552,51.552,51.552,78.148
2023-03-12T21:00:00,45.682,45.682,45.682,45.682,71.964
2023-03-12T22:00:00,40.506,40.506,40.506,40.506,66.7
2023-03-12T23:00:00,34.61,34.61,34.61,34.61,59.076
2023-03-13T00:00:00,24.854,24.854,24.854,24.854,48.104
2023-03-13T01:00:00,20.542,20.542,20.542,20.542,45.336
2023-03-13T02:00:00,18.822,18.822,18.822,18.822,43.856
2023-03-13T03:00:00,18.364,18.364,18.364,18.364,43.284
2023-03-13T04:00:00,17.97,17.97,17.97,17.97,43.8
2023-03-13T05:00:00,19.05,19.05,19.05,19.05,48.456
2023-03-13T06:00:00,22.398,22.398,22.398,22.398,59.632
2023-03-13T07:00:00,26.492,26.492,26.492,26.492,68.464
2023-03-13T08:00:00,22.712,22.712,22.712,22.712,55.7
2023-03-13T09:00:00,17.426,17.426,17.426,17.426,38.676
2023-03-13T10:00:00,14.234,14.234,14.234,14.234,28.54
2023-03-13T11:00:00,11.716,11.716,11.716,11.716,23.252
2023-03-13T12:00:00,11.3,11.3,11.3,11.3,20.416
2023-03-13T13:00:00,10.276,10.276,10.276,10.276,20.256
2023-03-13T14:00:00,10.562,10.562,10.562,10.562,21.252
2023-03-13T15:00:00,11.748,11.748,11.748,11.748,24.128
2023-03-13T16:00:00,15.778,15.778,15.778,15.778,31.812
2023-03-13T17:00:00,32.45,32.45,32.45,32.45,49.152
2023-03-13T18:00:00,47.562,47.562,47.562,47.562,72.716
2023-03-13T19:00:00,49.422,49.422,49.422,49.422,81.024
2023-03-13T20:00:00,47.006,47.006,47.006,47.006,75.532
2023-03-13T21:00:00,42.63,42.63,42.63,42.63,68.336
2023-03-13T22:00:00,37.896,37.896,37.896,37.896,61.364
2023-03-13T23:00:00,32.152,32.152,32.152,32.152,54.34
2023-03-14T00:00:00,25.708,25.708,25.708,25.708,49.624
2023-03-14T01:00:00,21.788,21.788,21.788,21.788,45.928
2023-03-14T02:00:00,19.852,19.852,19.852,19.852,45.048
2023-03-14T03:00:00,18.966,18.966,18.966,18.966,44.58
2023-03-14T04:00:00,18.85,18.85,18.85,18.85,45.208
2023-03-14T05:00:00,19.538,19.538,19.538,19.538,49.612
2023-03-14T06:00:00,22.702,22.702,22.702,22.702,59.344
2023-03-14T07:00:00,26.066,26.066,26.066,26.066,67.704
2023-03-14T08:00:00,24.06,24.06,24.06,24.06,58.276
2023-03-14T09:00:00,19.426,19.426,19.426,19.426,44.444
2023-03-14T10:00:00,15.274,15.274,15.274,15.274,33.372
2023-03-14T11:00:00,12.72,12.72,12.72,12.72,27.736
2023-03-14T12:00:00,13.338,13.338,13.338,13.338,26.24
2023-03-14T13:00:00,13.428,13.428,13.428,13.428,25.804
2023-03-14T14:00:00,13.32,13.32,13.32,13.32,28.632
2023-03-14T15:00:00,15.744,15.744,15.744,15.744,33.216
2023-03-14T16:00:00,20.406,20.406,20.406,20.406,40.332
2023-03-14T17:00:00,36.63,36.63,36.63,36.63,58.632
2023-03-14T18:00:00,49.13,49.13,49.13,49.13,76.48
2023-03-14T19:00:00,49,49,49,49,81.792
2023-03-14T20:00:00,46.578,46.578,46.578,46.578,76.188
2023-03-14T21:00:00,41.58,41.58,41.58,41.58,68.06
2023-03-14T22:00:00,37.2,37.2,37.2,37.2,62.128
2023-03-14T23:00:00,32.398,32.398,32.398,32.398,54.744
2023-03-15T00:00:00,26.202,26.202,26.202,26.202,49.256
2023-03-15T01:00:00,22.192,22.192,22.192,22.192,44.228
2023-03-15T02:00:00,19.384,19.384,19.384,19.384,43.304
2023-03-15T03:00:00,18.198,18.198,18.198,18.198,43.208
2023-03-15T04:00:00,17.622,17.622,17.622,17.622,43.828
2023-03-15T05:00:00,18.544,18.544,18.544,18.544,48.284
2023-03-15T06:00:00,21.984,21.984,21.984,21.984,58.116
2023-03-15T07:00:00,26.136,26.136,26.136,26.136,66.628
2023-03-15T08:00:00,23.788,23.788,23.788,23.788,57.068
2023-03-15T09:00:00,19.83,19.83,19.83,19.83,44.184
2023-03-15T10:00:00,15.926,15.926,15.926,15.926,34.236
2023-03-15T11:00:00,13.714,13.714,13.714,13.714,28.616
2023-03-15T12:00:00,14.52,14.52,14.52,14.52,27.984
2023-03-15T13:00:00,13.362,13.362,13.362,13.362,27.576
2023-03-15T14:00:00,12.996,12.996,12.996,12.996,27.556
2023-03-15T15:00:00,14.216,14.216,14.216,14.216,28.852
2023-03-15T16:00:00,18.198,18.198,18.198,18.198,35.968
2023-03-15T17:00:00,34.418,34.418,34.418,34.418,54.424
2023-03-15T18:00:00,47.522,47.522,47.522,47.522,73.348
2023-03-15T19:00:00,48.718,48.718,48.718,48.718,80.608
2023-03-15T20:00:00,46.668,46.668,46.668,46.668,74.336
2023-03-15T21:00:00,42.766,42.766,42.766,42.766,68.316
2023-03-15T22:00:00,38.034,38.034,38.034,38.034,61.392
2023-03-15T23:00:00,33.468,33.468,33.468,33.468,54.388
2023-03-16T00:00:00,26.556,26.556,26.556,26.556,48.368
2023-03-16T01:00:00,22.102,22.102,22.102,22.102,44.676
2023-03-16T02:00:00,19.658,19.658,19.658,19.658,43.404
2023-03-16T03:00:00,18.204,18.204,18.204,18.204,42.668
2023-03-16T04:00:00,17.936,17.936,17.936,17.936,43.676
2023-03-16T05:00:00,18.4,18.4,18.4,18.4,46.828
2023-03-16T06:00:00,21.692,21.692,21.692,21.692,57.36
2023-03-16T07:00:00,25.856,25.856,25.856,25.856,67.764
2023-03-16T08:00:00,23.428,23.428,23.428,23.428,58.428
2023-03-16T09:00:00,18.95,18.95,18.95,18.95,42.956
2023-03-16T10:00:00,16.01,16.01,16.01,16.01,33.128
2023-03-16T11:00:00,14.352,14.352,14.352,14.352,29.66
2023-03-16T12:00:00,13.98,13.98,13.98,13.98,27.628
2023-03-16T13:00:00,12.674,12.674,12.674,12.674,25.956
2023-03-16T14:00:00,11.908,11.908,11.908,11.908,23.936
2023-03-16T15:00:00,12.31,12.31,12.31,12.31,26.796
2023-03-16T16:00:00,16.514,16.514,16.514,16.514,33.62
2023-03-16T17:00:00,31.234,31.234,31.234,31.234,51.304
2023-03-16T18:00:00,46.742,46.742,46.742,46.742,72.324
2023-03-16T19:00:00,48.712,48.712,48.712,48.712,81.508
2023-03-16T20:00:00,46.39,46.39,46.39,46.39,76.168
2023-03-16T21:00:00,41.67,41.67,41.67,41.67,69.764
2023-03-16T22:00:00,36.9,36.9,36.9,36.9,61.852
2023-03-16T23:00:00,32.296,32.296,32.296,32.296,55.412
2023-03-17T00:00:00,26.39,26.39,26.39,26.39,50.244
2023-03-17T01:00:00,21.914,21.914,21.914,21.914,46.604
2023-03-17T02:00:00,19.466,19.466,19.466,19.466,45.46
2023-03-17T03:00:00,18.486,18.486,18.486,18.486,44.296
2023-03-17T04:00:00,18.256,18.256,18.256,18.256,44.512
2023-03-17T05:00:00,18.768,18.768,18.768,18.768,48.712
2023-03-17T06:00:00,21.872,21.872,21.872,21.872,59.244
2023-03-17T07:00:00,25.722,25.722,25.722,25.722,67.168
2023-03-17T08:00:00,23.212,23.212,23.212,23.212,56.896
2023-03-17T09:00:00,18.942,18.942,18.942,18.942,41.136
2023-03-17T10:00:00,15.688,15.688,15.688,15.688,31.572
2023-03-17T11:00:00,12.97,12.97,12.97,12.97,25.66
2023-03-17T12:00:00,13.174,13.174,13.174,13.174,23.28
2023-03-17T13:00:00,12.28,12.28,12.28,12.28,22.492
2023-03-17T14:00:00,13.318,13.318,13.318,13.318,25.636
2023-03-17T15:00:00,14.762,14.762,14.762,14.762,29.308
2023-03-17T16:00:00,17.77,17.77,17.77,17.77,34.844
2023-03-17T17:00:00,30.88,30.88,30.88,30.88,48.392
2023-03-17T18:00:00,45.668,45.668,45.668,45.668,69.9
2023-03-17T19:00:00,47.588,47.588,47.588,47.588,79.184
2023-03-17T20:00:00,46.114,46.114,46.114,46.114,74.196
2023-03-17T21:00:00,41.62,41.62,41.62,41.62,66.948
2023-03-17T22:00:00,37.112,37.112,37.112,37.112,61.448
2023-03-17T23:00:00,33.518,33.518,33.518,33.518,55.476
2023-03-18T00:00:00,27.774,27.774,27.774,27.774,51.276
2023-03-18T01:00:00,22.29,22.29,22.29,22.29,46.94
2023-03-18T02:00:00,19.36,19.36,19.36,19.36,45.58
2023-03-18T03:00:00,18.044,18.044,18.044,18.044,44.324
2023-03-18T04:00:00,17.924,17.924,17.924,17.924,45.228
2023-03-18T05:00:00,18.73,18.73,18.73,18.73,48.892
2023-03-18T06:00:00,20.426,20.426,20.426,20.426,56.38
2023-03-18T07:00:00,22.234,22.234,22.234,22.234,60.848
2023-03-18T08:00:00,22.364,22.364,22.364,22.364,49.096
2023-03-18T09:00:00,20.482,20.482,20.482,20.482,35.116
2023-03-18T10:00:00,17.826,17.826,17.826,17.826,27.744
2023-03-18T11:00:00,15.168,15.168,15.168,15.168,22.284
2023-03-18T12:00:00,15.828,15.828,15.828,15.828,21.548
2023-03-18T13:00:00,15.396,15.396,15.396,15.396,20.86
2023-03-18T14:00:00,15.918,15.918,15.918,15.918,22.1
2023-03-18T15:00:00,16.858,16.858,16.858,16.858,25.42
2023-03-18T16:00:00,20.18,20.18,20.18,20.18,30.884
2023-03-18T17:00:00,33.234,33.234,33.234,33.234,48.1
2023-03-18T18:00:00,48.12,48.12,48.12,48.12,70.572
2023-03-18T19:00:00,50.016,50.016,50.016,50.016,79.448
2023-03-18T20:00:00,46.998,46.998,46.998,46.998,73.852
2023-03-18T21:00:00,41.658,41.658,41.658,41.658,67.016
2023-03-18T22:00:00,37.566,37.566,37.566,37.566,61.204
2023-03-18T23:00:00,32.976,32.976,32.976,32.976,54.476
2023-03-19T00:00:00,26.932,26.932,26.932,26.932,49.728
2023-03-19T01:00:00,21.92,21.92,21.92,21.92,45.536
2023-03-19T02:00:00,19.43,19.43,19.43,19.43,43.564
2023-03-19T03:00:00,18.188,18.188,18.188,18.188,42.472
2023-03-19T04:00:00,17.866,17.866,17.866,17.866,43.092
2023-03-19T05:00:00,18.376,18.376,18.376,18.376,47.308
2023-03-19T06:00:00,19.726,19.726,19.726,19.726,54.756
2023-03-19T07:00:00,20.624,20.624,20.624,20.624,57.4
2023-03-19T08:00:00,18.464,18.464,18.464,18.464,41.26
2023-03-19T09:00:00,17.88,17.88,17.88,17.88,28.304
2023-03-19T10:00:00,16.45,16.45,16.45,16.45,21.3
2023-03-19T11:00:00,14.614,14.614,14.614,14.614,17.528
2023-03-19T12:00:00,15.048,15.048,15.048,15.048,17.048
2023-03-19T13:00:00,14.708,14.708,14.708,14.708,17.672
2023-03-19T14:00:00,13.306,13.306,13.306,13.306,17.044
2023-03-19T15:00:00,14.286,14.286,14.286,14.286,18.096
2023-03-19T16:00:00,16.71,16.71,16.71,16.71,22.912
2023-03-19T17:00:00,30.044,30.044,30.044,30.044,38.108
2023-03-19T18:00:00,46.086,46.086,46.086,46.086,63.788
2023-03-19T19:00:00,49.984,49.984,49.984,49.984,77.16
2023-03-19T20:00:00,48.424,48.424,48.424,48.424,73.032
2023-03-19T21:00:00,42.568,42.568,42.568,42.568,66.16
2023-03-19T22:00:00,37.712,37.712,37.712,37.712,59.412
2023-03-19T23:00:00,31.894,31.894,31.894,31.894,53.14
2023-03-20T00:00:00,25.1,25.1,25.1,25.1,47.336
2023-03-20T01:00:00,20.976,20.976,20.976,20.976,43.996
2023-03-20T02:00:00,18.8,18.8,18.8,18.8,43.308
2023-03-20T03:00:00,18.094,18.094,18.094,18.094,42.74
2023-03-20T04:00:00,17.754,17.754,17.754,17.754,43.932
2023-03-20T05:00:00,19.214,19.214,19.214,19.214,48.348
2023-03-20T06:00:00,22.264,22.264,22.264,22.264,58.972
2023-03-20T07:00:00,23.958,23.958,23.958,23.958,62.9
2023-03-20T08:00:00,19.022,19.022,19.022,19.022,46.816
2023-03-20T09:00:00,14.774,14.774,14.774,14.774,31.112
2023-03-20T10:00:00,12.294,12.294,12.294,12.294,22.464
2023-03-20T11:00:00,10.492,10.492,10.492,10.492,20.172
2023-03-20T12:00:00,10.476,10.476,10.476,10.476,19.228
2023-03-20T13:00:00,9.79,9.79,9.79,9.79,18.532
2023-03-20T14:00:00,9.788,9.788,9.788,9.788,19.072
2023-03-20T15:00:00,10.702,10.702,10.702,10.702,21.504
2023-03-20T16:00:00,14.314,14.314,14.314,14.314,27.608
2023-03-20T17:00:00,29.49,29.49,29.49,29.49,43.972
2023-03-20T18:00:00,43.924,43.924,43.924,43.924,66.224
2023-03-20T19:00:00,48.204,48.204,48.204,48.204,80
2023-03-20T20:00:00,46.368,46.368,46.368,46.368,76.14
2023-03-20T21:00:00,42.252,42.252,42.252,42.252,68.376
2023-03-20T22:00:00,37.382,37.382,37.382,37.382,61.308
2023-03-20T23:00:00,31.71,31.71,31.71,31.71,54.068
2023-03-21T00:00:00,25.482,25.482,25.482,25.482,48.812
2023-03-21T01:00:00,21.354,21.354,21.354,21.354,45.004
2023-03-21T02:00:00,19.164,19.164,19.164,19.164,44.588
2023-03-21T03:00:00,18.478,18.478,18.478,18.478,44.408
2023-03-21T04:00:00,18.33,18.33,18.33,18.33,44.944
2023-03-21T05:00:00,19.074,19.074,19.074,19.074,49.824
2023-03-21T06:00:00,22.402,22.402,22.402,22.402,59.192
2023-03-21T07:00:00,23.402,23.402,23.402,23.402,61.176
2023-03-21T08:00:00,18.46,18.46,18.46,18.46,44.848
2023-03-21T09:00:00,14.366,14.366,14.366,14.366,30.46
2023-03-21T10:00:00,10.89,10.89,10.89,10.89,22.372
2023-03-21T11:00:00,8.812,8.812,8.812,8.812,17.98
2023-03-21T12:00:00,9.196,9.196,9.196,9.196,16.052
2023-03-21T13:00:00,8.378,8.378,8.378,8.378,15.676
2023-03-21T14:00:00,8.058,8.058,8.058,8.058,16.804
2023-03-21T15:00:00,9.608,9.608,9.608,9.608,19.928
2023-03-21T16:00:00,13.3,13.3,13.3,13.3,26.44
2023-03-21T17:00:00,29.148,29.148,29.148,29.148,44.12
2023-03-21T18:00:00,43.994,43.994,43.994,43.994,65.988
2023-03-21T19:00:00,47.396,47.396,47.396,47.396,78.556
2023-03-21T20:00:00,45.496,45.496,45.496,45.496,75.576
2023-03-21T21:00:00,40.802,40.802,40.802,40.802,67.22
2023-03-21T22:00:00,36.436,36.436,36.436,36.436,60.42
2023-03-21T23:00:00,31.672,31.672,31.672,31.672,53.3
2023-03-22T00:00:00,25.17,25.17,25.17,25.17,48.52
2023-03-22T01:00:00,21.05,21.05,21.05,21.05,44.516
2023-03-22T02:00:00,18.518,18.518,18.518,18.518,43.516
2023-03-22T03:00:00,17.654,17.654,17.654,17.654,43.424
2023-03-22T04:00:00,17.662,17.662,17.662,17.662,44.456
2023-03-22T05:00:00,18.462,18.462,18.462,18.462,48.78
2023-03-22T06:00:00,21.848,21.848,21.848,21.848,57.588
2023-03-22T07:00:00,22.8,22.8,22.8,22.8,58.62
2023-03-22T08:00:00,17.868,17.868,17.868,17.868,41.8
2023-03-22T09:00:00,13.57,13.57,13.57,13.57,28.252
2023-03-22T10:00:00,10.532,10.532,10.532,10.532,20.912
2023-03-22T11:00:00,9.018,9.018,9.018,9.018,17.448
2023-03-22T12:00:00,9.396,9.396,9.396,9.396,16.9
2023-03-22T13:00:00,8.764,8.764,8.764,8.764,17.164
2023-03-22T14:00:00,8.92,8.92,8.92,8.92,18.404
2023-03-22T15:00:00,10.02,10.02,10.02,10.02,19.712
2023-03-22T16:00:00,13.046,13.046,13.046,13.046,26.072
2023-03-22T17:00:00,29.266,29.266,29.266,29.266,43.412
2023-03-22T18:00:00,42.882,42.882,42.882,42.882,65.152
2023-03-22T19:00:00,46.344,46.344,46.344,46.344,78.08
2023-03-22T20:00:00,45.322,45.322,45.322,45.322,73.452
2023-03-22T21:00:00,41.01,41.01,41.01,41.01,66.816
2023-03-22T22:00:00,36.386,36.386,36.386,36.386,60.78
2023-03-22T23:00:00,31.674,31.674,31.674,31.674,53.464
2023-03-23T00:00:00,25.402,25.402,25.402,25.402,47.432
2023-03-23T01:00:00,21.19,21.19,21.19,21.19,43.608
2023-03-23T02:00:00,19.228,19.228,19.228,19.228,42.448
2023-03-23T03:00:00,17.884,17.884,17.884,17.884,42.028
2023-03-23T04:00:00,17.54,17.54,17.54,17.54,43.392
2023-03-23T05:00:00,18.248,18.248,18.248,18.248,47.196
2023-03-23T06:00:00,21.58,21.58,21.58,21.58,56.956
2023-03-23T07:00:00,23.244,23.244,23.244,23.244,62.736
2023-03-23T08:00:00,19.582,19.582,19.582,19.582,49.404
2023-03-23T09:00:00,16.13,16.13,16.13,16.13,35.232
2023-03-23T10:00:00,13.108,13.108,13.108,13.108,26.532
2023-03-23T11:00:00,11.55,11.55,11.55,11.55,22.44
2023-03-23T12:00:00,11.518,11.518,11.518,11.518,21.12
2023-03-23T13:00:00,11.184,11.184,11.184,11.184,20.492
2023-03-23T14:00:00,10.448,10.448,10.448,10.448,20.42
2023-03-23T15:00:00,10.78,10.78,10.78,10.78,22.24
2023-03-23T16:00:00,14.3,14.3,14.3,14.3,28.112
2023-03-23T17:00:00,28.666,28.666,28.666,28.666,45.552
2023-03-23T18:00:00,42.826,42.826,42.826,42.826,65.508
2023-03-23T19:00:00,46.658,46.658,46.658,46.658,77.46
2023-03-23T20:00:00,45.426,45.426,45.426,45.426,73.904
2023-03-23T21:00:00,40.794,40.794,40.794,40.794,66.896
2023-03-23T22:00:00,35.968,35.968,35.968,35.968,60.16
2023-03-23T23:00:00,31.34,31.34,31.34,31.34,53.856
2023-03-24T00:00:00,25.424,25.424,25.424,25.424,48.936
2023-03-24T01:00:00,21.392,21.392,21.392,21.392,45.52
2023-03-24T02:00:00,19.458,19.458,19.458,19.458,44.012
2023-03-24T03:00:00,18.522,18.522,18.522,18.522,43.248
2023-03-24T04:00:00,18.258,18.258,18.258,18.258,43.788
2023-03-24T05:00:00,18.572,18.572,18.572,18.572,48.06
2023-03-24T06:00:00,21.51,21.51,21.51,21.51,57.596
2023-03-24T07:00:00,22.6,22.6,22.6,22.6,59.828
2023-03-24T08:00:00,18.696,18.696,18.696,18.696,44.952
2023-03-24T09:00:00,14.502,14.502,14.502,14.502,28.288
2023-03-24T10:00:00,10.532,10.532,10.532,10.532,18.752
2023-03-24T11:00:00,8.026,8.026,8.026,8.026,13.564
2023-03-24T12:00:00,7.852,7.852,7.852,7.852,12.472
2023-03-24T13:00:00,7.306,7.306,7.306,7.306,13.312
2023-03-24T14:00:00,7.874,7.874,7.874,7.874,14.816
2023-03-24T15:00:00,9.306,9.306,9.306,9.306,17
2023-03-24T16:00:00,12.228,12.228,12.228,12.228,22.704
2023-03-24T17:00:00,25.076,25.076,25.076,25.076,36.7
2023-03-24T18:00:00,40.132,40.132,40.132,40.132,60.48
2023-03-24T19:00:00,44.82,44.82,44.82,44.82,75.04
2023-03-24T20:00:00,44.016,44.016,44.016,44.016,72.292
2023-03-24T21:00:00,40.166,40.166,40.166,40.166,65.004
2023-03-24T22:00:00,35.954,35.954,35.954,35.954,59.36
2023-03-24T23:00:00,32.15,32.15,32.15,32.15,53.08
2023-03-25T00:00:00,26.61,26.61,26.61,26.61,48.72
2023-03-25T01:00:00,21.646,21.646,21.646,21.646,44.588
2023-03-25T02:00:00,18.832,18.832,18.832,18.832,42.78
2023-03-25T03:00:00,17.68,17.68,17.68,17.68,42.076
2023-03-25T04:00:00,17.42,17.42,17.42,17.42,43.38
2023-03-25T05:00:00,18.176,18.176,18.176,18.176,47.2
2023-03-25T06:00:00,19.776,19.776,19.776,19.776,54.208
2023-03-25T07:00:00,19.038,19.038,19.038,19.038,53
2023-03-25T08:00:00,17.646,17.646,17.646,17.646,37.524
2023-03-25T09:00:00,15.738,15.738,15.738,15.738,24.528
2023-03-25T10:00:00,13.014,13.014,13.014,13.014,18.692
2023-03-25T11:00:00,10.412,10.412,10.412,10.412,14.348
2023-03-25T12:00:00,11.66,11.66,11.66,11.66,13.8
2023-03-25T13:00:00,11.38,11.38,11.38,11.38,13.88
2023-03-25T14:00:00,10.848,10.848,10.848,10.848,14.976
2023-03-25T15:00:00,11.716,11.716,11.716,11.716,17.188
2023-03-25T16:00:00,14.54,14.54,14.54,14.54,22.26
2023-03-25T17:00:00,26.712,26.712,26.712,26.712,37.512
2023-03-25T18:00:00,42.042,42.042,42.042,42.042,61.12
2023-03-25T19:00:00,47.396,47.396,47.396,47.396,76.436
2023-03-25T20:00:00,45.916,45.916,45.916,45.916,72.116
2023-03-25T21:00:00,40.966,40.966,40.966,40.966,65.644
2023-03-25T22:00:00,36.686,36.686,36.686,36.686,60.24
2023-03-25T23:00:00,31.94,31.94,31.94,31.94,53.912
2023-03-26T00:00:00,26.044,26.044,26.044,26.044,48.648
2023-03-26T01:00:00,21.642,21.642,21.642,21.642,44.296
2023-03-26T02:00:00,19.032,19.032,19.032,19.032,42.672
2023-03-26T03:00:00,17.788,17.788,17.788,17.788,42.592
2023-03-26T04:00:00,17.79,17.79,17.79,17.79,43.424
2023-03-26T05:00:00,18.554,18.554,18.554,18.554,48.508
2023-03-26T06:00:00,19.908,19.908,19.908,19.908,56.512
2023-03-26T07:00:00,18.962,18.962,18.962,18.962,51.528
2023-03-26T08:00:00,16.604,16.604,16.604,16.604,33.324
2023-03-26T09:00:00,15.332,15.332,15.332,15.332,22.056
2023-03-26T10:00:00,13.662,13.662,13.662,13.662,16.204
2023-03-26T11:00:00,12.434,12.434,12.434,12.434,13.92
2023-03-26T12:00:00,11.888,11.888,11.888,11.888,13.488
2023-03-26T13:00:00,11.404,11.404,11.404,11.404,13.696
2023-03-26T14:00:00,10.928,10.928,10.928,10.928,14.016
2023-03-26T15:00:00,11.412,11.412,11.412,11.412,15.636
2023-03-26T16:00:00,16.736,16.736,16.736,16.736,22.056
2023-03-26T17:00:00,28.782,28.782,28.782,28.782,35.992
2023-03-26T18:00:00,39.79,39.79,39.79,39.79,57.872
2023-03-26T19:00:00,46.614,46.614,46.614,46.614,71.972
2023-03-26T20:00:00,45.22,45.22,45.22,45.22,69.58
2023-03-26T21:00:00,39.556,39.556,39.556,39.556,62.412
2023-03-26T22:00:00,34.426,34.426,34.426,34.426,55.928
2023-03-26T23:00:00,28.306,28.306,28.306,28.306,49.9
2023-03-27T00:00:00,22.782,22.782,22.782,22.782,45.836
2023-03-27T01:00:00,19.81,19.81,19.81,19.81,43.288
2023-03-27T02:00:00,18.31,18.31,18.31,18.31,43.552
2023-03-27T03:00:00,18.046,18.046,18.046,18.046,43.876
2023-03-27T04:00:00,18.61,18.61,18.61,18.61,46.468
2023-03-27T05:00:00,20.798,20.798,20.798,20.798,53.504
2023-03-27T06:00:00,24.488,24.488,24.488,24.488,63.904
2023-03-27T07:00:00,22.8,22.8,22.8,22.8,58.752
2023-03-27T08:00:00,17.824,17.824,17.824,17.824,39.172
2023-03-27T09:00:00,12.896,12.896,12.896,12.896,24.872
2023-03-27T10:00:00,10.364,10.364,10.364,10.364,18.108
2023-03-27T11:00:00,9.206,9.206,9.206,9.206,16.052
2023-03-27T12:00:00,8.64,8.64,8.64,8.64,15.388
2023-03-27T13:00:00,7.966,7.966,7.966,7.966,15.484
2023-03-27T14:00:00,7.748,7.748,7.748,7.748,15.232
2023-03-27T15:00:00,8.946,8.946,8.946,8.946,16.824
2023-03-27T16:00:00,15.214,15.214,15.214,15.214,23.8
2023-03-27T17:00:00,27.548,27.548,27.548,27.548,38.184
2023-03-27T18:00:00,37.4,37.4,37.4,37.4,57.784
2023-03-27T19:00:00,43.666,43.666,43.666,43.666,73.36
2023-03-27T20:00:00,43.242,43.242,43.242,43.242,70.86
2023-03-27T21:00:00,38.91,38.91,38.91,38.91,63.74
2023-03-27T22:00:00,33.948,33.948,33.948,33.948,56.82
2023-03-27T23:00:00,28.05,28.05,28.05,28.05,50.256
2023-03-28T00:00:00,22.83,22.83,22.83,22.83,45.548
2023-03-28T01:00:00,19.762,19.762,19.762,19.762,42.512
2023-03-28T02:00:00,18.112,18.112,18.112,18.112,42.856
2023-03-28T03:00:00,17.72,17.72,17.72,17.72,43.276
2023-03-28T04:00:00,17.988,17.988,17.988,17.988,44.952
2023-03-28T05:00:00,19.846,19.846,19.846,19.846,52.472
2023-03-28T06:00:00,23.832,23.832,23.832,23.832,62.984
2023-03-28T07:00:00,21.714,21.714,21.714,21.714,56.14
2023-03-28T08:00:00,15.858,15.858,15.858,15.858,35.892
2023-03-28T09:00:00,11.64,11.64,11.64,11.64,22.696
2023-03-28T10:00:00,8.42,8.42,8.42,8.42,17.532
2023-03-28T11:00:00,7.12,7.12,7.12,7.12,14.512
2023-03-28T12:00:00,7.216,7.216,7.216,7.216,13.772
2023-03-28T13:00:00,6.528,6.528,6.528,6.528,14.04
