nodes,e1_1,e1_2,e1_3,e1_4,e2_1
techs,demand_power,demand_power,demand_power,demand_power,demand_power
2023-07-01T18:00:00,14.975,14.975,14.975,14.975,22.945
2023-07-01T19:00:00,13.306,13.306,13.306,13.306,21.775
2023-07-01T20:00:00,12.3095,12.3095,12.3095,12.3095,19.782
2023-07-01T21:00:00,10.869,10.869,10.869,10.869,17.648
2023-07-01T22:00:00,9.906,9.906,9.906,9.906,16.093
2023-07-01T23:00:00,8.887,8.887,8.887,8.887,14.682
2023-07-02T00:00:00,7.096,7.096,7.096,7.096,14.359
2023-07-02T01:00:00,5.9005,5.9005,5.9005,5.9005,13.529
2023-07-02T02:00:00,5.3395,5.3395,5.3395,5.3395,13.297
2023-07-02T03:00:00,5.178,5.178,5.178,5.178,13.065
2023-07-02T04:00:00,5.0855,5.0855,5.0855,5.0855,13.17
2023-07-02T05:00:00,5.2715,5.2715,5.2715,5.2715,14.15
2023-07-02T06:00:00,6.178,6.178,6.178,6.178,16.636
2023-07-02T07:00:00,7.734,7.734,7.734,7.734,20.192
2023-07-02T08:00:00,8.565,8.565,8.565,8.565,21.458
2023-07-02T09:00:00,7.931,7.931,7.931,7.931,18.838
2023-07-02T10:00:00,6.659,6.659,6.659,6.659,15.381
2023-07-02T11:00:00,5.353,5.353,5.353,5.353,12.658
2023-07-02T12:00:00,5.1905,5.1905,5.1905,5.1905,11.647
2023-07-02T13:00:00,4.8625,4.8625,4.8625,4.8625,10.766
2023-07-02T14:00:00,4.7955,4.7955,4.7955,4.7955,10.864
2023-07-02T15:00:00,5.2535,5.2535,5.2535,5.2535,12.049
2023-07-02T16:00:00,6.735,6.735,6.735,6.735,14.824
2023-07-02T17:00:00,11.6035,11.6035,11.6035,11.6035,20.462
2023-07-02T18:00:00,14.3235,14.3235,14.3235,14.3235,23.709
2023-07-02T19:00:00,13.2825,13.2825,13.2825,13.2825,22.801
2023-07-02T20:00:00,12.206,12.206,12.206,12.206,20.854
2023-07-02T21:00:00,10.999,10.999,10.999,10.999,19.007
2023-07-02T22:00:00,9.8575,9.8575,9.8575,9.8575,17.508
2023-07-02T23:00:00,8.6825,8.6825,8.6825,8.6825,15.675
2023-07-03T00:00:00,6.507,6.507,6.507,6.507,12.675
2023-07-03T01:00:00,5.414,5.414,5.414,5.414,11.72
2023-07-03T02:00:00,4.9425,4.9425,4.9425,4.9425,11.413
2023-07-03T03:00:00,4.7175,4.7175,4.7175,4.7175,11.249
2023-07-03T04:00:00,4.713,4.713,4.713,4.713,11.388
2023-07-03T05:00:00,4.929,4.929,4.929,4.929,12.375
2023-07-03T06:00:00,5.829,5.829,5.829,5.829,14.915
2023-07-03T07:00:00,7.085,7.085,7.085,7.085,18.168
2023-07-03T08:00:00,6.6795,6.6795,6.6795,6.6795,16.172
2023-07-03T09:00:00,5.0035,5.0035,5.0035,5.0035,11.739
2023-07-03T10:00:00,3.834,3.834,3.834,3.834,8.419
2023-07-03T11:00:00,3.06,3.06,3.06,3.06,6.919
2023-07-03T12:00:00,3.108,3.108,3.108,3.108,6.472
2023-07-03T13:00:00,3.1255,3.1255,3.1255,3.1255,6.25
2023-07-03T14:00:00,3.102,3.102,3.102,3.102,6.816
2023-07-03T15:00:00,3.6065,3.6065,3.6065,3.6065,7.774
2023-07-03T16:00:00,4.8145,4.8145,4.8145,4.8145,9.611
2023-07-03T17:00:00,9.0555,9.0555,9.0555,9.0555,14.347
2023-07-03T18:00:00,12.5435,12.5435,12.5435,12.5435,19.669
2023-07-03T19:00:00,12.297,12.297,12.297,12.297,20.66
2023-07-03T20:00:00,11.667,11.667,11.667,11.667,18.917
2023-07-03T21:00:00,10.539,10.539,10.539,10.539,17.166
2023-07-03T22:00:00,9.5265,9.5265,9.5265,9.5265,15.438
2023-07-03T23:00:00,8.2515,8.2515,8.2515,8.2515,13.807
2023-07-04T00:00:00,5.2765,5.2765,5.2765,5.2765,11.163
2023-07-04T01:00:00,4.6365,4.6365,4.6365,4.6365,10.634
2023-07-04T02:00:00,4.2955,4.2955,4.2955,4.2955,10.274
2023-07-04T03:00:00,4.3005,4.3005,4.3005,4.3005,10.611
2023-07-04T04:00:00,4.421,4.421,4.421,4.421,11.236
2023-07-04T05:00:00,5.1125,5.1125,5.1125,5.1125,13.727
2023-07-04T06:00:00,5.875,5.875,5.875,5.875,16.245
2023-07-04T07:00:00,5.132,5.132,5.132,5.132,12.761
2023-07-04T08:00:00,3.8795,3.8795,3.8795,3.8795,8.051
2023-07-04T09:00:00,3.009,3.009,3.009,3.009,5.31
2023-07-04T10:00:00,2.6,2.6,2.6,2.6,4.736
2023-07-04T11:00:00,2.6235,2.6235,2.6235,2.6235,4.364
2023-07-04T12:00:00,2.422,2.422,2.422,2.422,4.119
2023-07-04T13:00:00,2.228,2.228,2.228,2.228,4.278
2023-07-04T14:00:00,2.3455,2.3455,2.3455,2.3455,4.656
2023-07-04T15:00:00,2.731,2.731,2.731,2.731,5.51
2023-07-04T16:00:00,5.0325,5.0325,5.0325,5.0325,7.369
2023-07-04T17:00:00,7.5605,7.5605,7.5605,7.5605,10.463
2023-07-04T18:00:00,8.382,8.382,8.382,8.382,13.672
2023-07-04T19:00:00,9.993,9.993,9.993,9.993,16.415
2023-07-04T20:00:00,9.844,9.844,9.844,9.844,16.285
2023-07-04T21:00:00,8.9795,8.9795,8.9795,8.9795,14.614
2023-07-04T22:00:00,8.273,8.273,8.273,8.273,13.224
2023-07-04T23:00:00,6.8,6.8,6.8,6.8,12.232
2023-07-05T00:00:00,5.1325,5.1325,5.1325,5.1325,10.648
2023-07-05T01:00:00,4.4115,4.4115,4.4115,4.4115,9.946
2023-07-05T02:00:00,4.1005,4.1005,4.1005,4.1005,9.681
2023-07-05T03:00:00,4.08,4.08,4.08,4.08,9.851
2023-07-05T04:00:00,4.023,4.023,4.023,4.023,10.431
2023-07-05T05:00:00,3.94,3.94,3.94,3.94,11.24
2023-07-05T06:00:00,2.9425,2.9425,2.9425,2.9425,9.965
2023-07-05T07:00:00,2.8515,2.8515,2.8515,2.8515,6.71
2023-07-05T08:00:00,3.099,3.099,3.099,3.099,4.594
2023-07-05T09:00:00,2.975,2.975,2.975,2.975,3.717
2023-07-05T10:00:00,2.5815,2.5815,2.5815,2.5815,2.953
2023-07-05T11:00:00,2.6285,2.6285,2.6285,2.6285,2.871
2023-07-05T12:00:00,2.295,2.295,2.295,2.295,2.872
2023-07-05T13:00:00,2.3875,2.3875,2.3875,2.3875,3.058
2023-07-05T14:00:00,2.293,2.293,2.293,2.293,3.187
2023-07-05T15:00:00,2.3655,2.3655,2.3655,2.3655,3.562
2023-07-05T16:00:00,4.14,4.14,4.14,4.14,5.302
2023-07-05T17:00:00,6.2035,6.2035,6.2035,6.2035,8.107
2023-07-05T18:00:00,6.7625,6.7625,6.7625,6.7625,10.372
2023-07-05T19:00:00,8.2235,8.2235,8.2235,8.2235,12.517
2023-07-05T20:00:00,8.772,8.772,8.772,8.772,14.176
2023-07-05T21:00:00,8.5465,8.5465,8.5465,8.5465,13.825
2023-07-05T22:00:00,7.4495,7.4495,7.4495,7.4495,12.426
2023-07-05T23:00:00,5.8925,5.8925,5.8925,5.8925,10.91
2023-07-06T00:00:00,4.9065,4.9065,4.9065,4.9065,9.88
2023-07-06T01:00:00,4.3475,4.3475,4.3475,4.3475,9.222
2023-07-06T02:00:00,3.992,3.992,3.992,3.992,8.755
2023-07-06T03:00:00,3.867,3.867,3.867,3.867,8.794
2023-07-06T04:00:00,3.81,3.81,3.81,3.81,9.106
2023-07-06T05:00:00,3.264,3.264,3.264,3.264,9.52
2023-07-06T06:00:00,2.866,2.866,2.866,2.866,9.639
2023-07-06T07:00:00,2.765,2.765,2.765,2.765,8.322
2023-07-06T08:00:00,2.3675,2.3675,2.3675,2.3675,5.939
2023-07-06T09:00:00,2.007,2.007,2.007,2.007,4.713
2023-07-06T10:00:00,1.7635,1.7635,1.7635,1.7635,4.652
2023-07-06T11:00:00,1.8565,1.8565,1.8565,1.8565,4.612
2023-07-06T12:00:00,1.7885,1.7885,1.7885,1.7885,4.415
2023-07-06T13:00:00,1.6115,1.6115,1.6115,1.6115,4.075
2023-07-06T14:00:00,1.482,1.482,1.482,1.482,4.007
2023-07-06T15:00:00,1.648,1.648,1.648,1.648,4.143
2023-07-06T16:00:00,3.253,3.253,3.253,3.253,5.35
2023-07-06T17:00:00,4.694,4.694,4.694,4.694,7.357
2023-07-06T18:00:00,4.821,4.821,4.821,4.821,9.187
2023-07-06T19:00:00,5.8845,5.8845,5.8845,5.8845,11.038
2023-07-06T20:00:00,7.035,7.035,7.035,7.035,13.236
2023-07-06T21:00:00,7.7065,7.7065,7.7065,7.7065,14.218
2023-07-06T22:00:00,7.1565,7.1565,7.1565,7.1565,12.806
2023-07-06T23:00:00,5.816,5.816,5.816,5.816,11.042
2023-07-07T00:00:00,4.9485,4.9485,4.9485,4.9485,10.531
2023-07-07T01:00:00,4.289,4.289,4.289,4.289,9.835
2023-07-07T02:00:00,4.0745,4.0745,4.0745,4.0745,9.185
2023-07-07T03:00:00,3.9765,3.9765,3.9765,3.9765,8.873
2023-07-07T04:00:00,3.8985,3.8985,3.8985,3.8985,9.26
2023-07-07T05:00:00,3.6,3.6,3.6,3.6,10.097
2023-07-07T06:00:00,3.1105,3.1105,3.1105,3.1105,10.414
2023-07-07T07:00:00,3.075,3.075,3.075,3.075,8.851
2023-07-07T08:00:00,2.6525,2.6525,2.6525,2.6525,6.845
2023-07-07T09:00:00,2.3155,2.3155,2.3155,2.3155,5.258
2023-07-07T10:00:00,2.02,2.02,2.02,2.02,4.507
2023-07-07T11:00:00,2.0715,2.0715,2.0715,2.0715,4.247
2023-07-07T12:00:00,1.909,1.909,1.909,1.909,4.218
2023-07-07T13:00:00,1.7115,1.7115,1.7115,1.7115,4.107
2023-07-07T14:00:00,1.525,1.525,1.525,1.525,3.694
2023-07-07T15:00:00,1.5185,1.5185,1.5185,1.5185,3.77
2023-07-07T16:00:00,2.6805,2.6805,2.6805,2.6805,4.669
2023-07-07T17:00:00,4.0215,4.0215,4.0215,4.0215,6.043
2023-07-07T18:00:00,4.299,4.299,4.299,4.299,8.028
2023-07-07T19:00:00,5.1405,5.1405,5.1405,5.1405,10.138
2023-07-07T20:00:00,6.4265,6.4265,6.4265,6.4265,12.197
2023-07-07T21:00:00,7.241,7.241,7.241,7.241,13.544
2023-07-07T22:00:00,7.2095,7.2095,7.2095,7.2095,12.742
2023-07-07T23:00:00,6.19,6.19,6.19,6.19,11.398
2023-07-08T00:00:00,4.5515,4.5515,4.5515,4.5515,10.443
2023-07-08T01:00:00,4.1645,4.1645,4.1645,4.1645,9.983
2023-07-08T02:00:00,3.9895,3.9895,3.9895,3.9895,9.587
2023-07-08T03:00:00,3.879,3.879,3.879,3.879,9.441
2023-07-08T04:00:00,3.8855,3.8855,3.8855,3.8855,9.919
2023-07-08T05:00:00,3.9155,3.9155,3.9155,3.9155,11.482
2023-07-08T06:00:00,3.3035,3.3035,3.3035,3.3035,11.521
2023-07-08T07:00:00,2.774,2.774,2.774,2.774,8.812
2023-07-08T08:00:00,2.4275,2.4275,2.4275,2.4275,5.963
2023-07-08T09:00:00,1.964,1.964,1.964,1.964,4.408
2023-07-08T10:00:00,1.6965,1.6965,1.6965,1.6965,3.549
2023-07-08T11:00:00,1.63,1.63,1.63,1.63,3.566
2023-07-08T12:00:00,1.497,1.497,1.497,1.497,3.339
2023-07-08T13:00:00,1.5135,1.5135,1.5135,1.5135,3.589
2023-07-08T14:00:00,1.595,1.595,1.595,1.595,3.784
2023-07-08T15:00:00,1.9545,1.9545,1.9545,1.9545,4.64
2023-07-08T16:00:00,3.6195,3.6195,3.6195,3.6195,6.23
2023-07-08T17:00:00,4.9685,4.9685,4.9685,4.9685,8.332
2023-07-08T18:00:00,5.3155,5.3155,5.3155,5.3155,10.47
2023-07-08T19:00:00,6.7235,6.7235,6.7235,6.7235,12.658
2023-07-08T20:00:00,7.844,7.844,7.844,7.844,14.644
2023-07-08T21:00:00,7.7995,7.7995,7.7995,7.7995,14.528
2023-07-08T22:00:00,7.074,7.074,7.074,7.074,13.011
2023-07-08T23:00:00,5.8265,5.8265,5.8265,5.8265,11.639
2023-07-09T00:00:00,4.878,4.878,4.878,4.878,10.418
2023-07-09T01:00:00,4.295,4.295,4.295,4.295,9.841
2023-07-09T02:00:00,3.9815,3.9815,3.9815,3.9815,9.395
2023-07-09T03:00:00,3.786,3.786,3.786,3.786,9.38
2023-07-09T04:00:00,3.736,3.736,3.736,3.736,9.884
2023-07-09T05:00:00,4.09,4.09,4.09,4.09,12.419
2023-07-09T06:00:00,4.8715,4.8715,4.8715,4.8715,14.996
2023-07-09T07:00:00,3.9465,3.9465,3.9465,3.9465,12.584
2023-07-09T08:00:00,2.904,2.904,2.904,2.904,8.606
2023-07-09T09:00:00,2.193,2.193,2.193,2.193,5.984
2023-07-09T10:00:00,1.7935,1.7935,1.7935,1.7935,4.956
2023-07-09T11:00:00,1.7935,1.7935,1.7935,1.7935,4.506
2023-07-09T12:00:00,1.5605,1.5605,1.5605,1.5605,4.252
2023-07-09T13:00:00,1.4305,1.4305,1.4305,1.4305,3.725
2023-07-09T14:00:00,1.379,1.379,1.379,1.379,4.02
2023-07-09T15:00:00,1.8165,1.8165,1.8165,1.8165,4.813
2023-07-09T16:00:00,3.8655,3.8655,3.8655,3.8655,6.882
2023-07-09T17:00:00,6.0235,6.0235,6.0235,6.0235,10.255
2023-07-09T18:00:00,7.2345,7.2345,7.2345,7.2345,14.479
2023-07-09T19:00:00,8.6465,8.6465,8.6465,8.6465,17.37
2023-07-09T20:00:00,8.5025,8.5025,8.5025,8.5025,16.636
2023-07-09T21:00:00,7.9255,7.9255,7.9255,7.9255,14.936
2023-07-09T22:00:00,7.141,7.141,7.141,7.141,13.256
2023-07-09T23:00:00,5.9845,5.9845,5.9845,5.9845,11.793
2023-07-10T00:00:00,5.1365,5.1365,5.1365,5.1365,11.491
2023-07-10T01:00:00,4.4705,4.4705,4.4705,4.4705,10.806
2023-07-10T02:00:00,4.249,4.249,4.249,4.249,10.315
2023-07-10T03:00:00,4.134,4.134,4.134,4.134,10.489
2023-07-10T04:00:00,4.148,4.148,4.148,4.148,11.139
2023-07-10T05:00:00,4.2875,4.2875,4.2875,4.2875,13.146
2023-07-10T06:00:00,5.0095,5.0095,5.0095,5.0095,16.127
2023-07-10T07:00:00,6.1005,6.1005,6.1005,6.1005,15.625
2023-07-10T08:00:00,5.567,5.567,5.567,5.567,11.5
2023-07-10T09:00:00,4.3915,4.3915,4.3915,4.3915,8.301
2023-07-10T10:00:00,3.691,3.691,3.691,3.691,6.454
2023-07-10T11:00:00,3.7785,3.7785,3.7785,3.7785,6.19
2023-07-10T12:00:00,3.8465,3.8465,3.8465,3.8465,6.096
2023-07-10T13:00:00,4.114,4.114,4.114,4.114,6.614
2023-07-10T14:00:00,4.3745,4.3745,4.3745,4.3745,7.292
2023-07-10T15:00:00,5.1115,5.1115,5.1115,5.1115,9.226
2023-07-10T16:00:00,7.549,7.549,7.549,7.549,12.97
2023-07-10T17:00:00,10.2175,10.2175,10.2175,10.2175,17.651
2023-07-10T18:00:00,10.7655,10.7655,10.7655,10.7655,19.847
2023-07-10T19:00:00,10.273,10.273,10.273,10.273,18.562
2023-07-10T20:00:00,9.1635,9.1635,9.1635,9.1635,16.633
2023-07-10T21:00:00,8.523,8.523,8.523,8.523,14.867
2023-07-10T22:00:00,7.5395,7.5395,7.5395,7.5395,13.299
2023-07-10T23:00:00,6.287,6.287,6.287,6.287,12.388
2023-07-11T00:00:00,6.4305,6.4305,6.4305,6.4305,13.041
2023-07-11T01:00:00,5.3565,5.3565,5.3565,5.3565,11.895
2023-07-11T02:00:00,4.785,4.785,4.785,4.785,11.196
2023-07-11T03:00:00,4.4425,4.4425,4.4425,4.4425,11.184
2023-07-11T04:00:00,4.339,4.339,4.339,4.339,11.329
2023-07-11T05:00:00,4.4445,4.4445,4.4445,4.4445,12.372
2023-07-11T06:00:00,5.2185,5.2185,5.2185,5.2185,14.984
2023-07-11T07:00:00,6.7085,6.7085,6.7085,6.7085,18.521
2023-07-11T08:00:00,6.9855,6.9855,6.9855,6.9855,17.854
2023-07-11T09:00:00,5.648,5.648,5.648,5.648,13.88
2023-07-11T10:00:00,4.321,4.321,4.321,4.321,10.346
2023-07-11T11:00:00,3.639,3.639,3.639,3.639,8.37
2023-07-11T12:00:00,3.54,3.54,3.54,3.54,7.88
2023-07-11T13:00:00,3.4355,3.4355,3.4355,3.4355,7.671
2023-07-11T14:00:00,3.784,3.784,3.784,3.784,8.761
2023-07-11T15:00:00,4.877,4.877,4.877,4.877,10.862
2023-07-11T16:00:00,7.383,7.383,7.383,7.383,14.971
2023-07-11T17:00:00,12.321,12.321,12.321,12.321,20.507
2023-07-11T18:00:00,13.746,13.746,13.746,13.746,22.581
2023-07-11T19:00:00,12.4225,12.4225,12.4225,12.4225,21.377
2023-07-11T20:00:00,11.535,11.535,11.535,11.535,19.622
2023-07-11T21:00:00,10.454,10.454,10.454,10.454,17.653
2023-07-11T22:00:00,9.347,9.347,9.347,9.347,16.113
2023-07-11T23:00:00,8.095,8.095,8.095,8.095,14.77
2023-07-12T00:00:00,7.333,7.333,7.333,7.333,14.002
2023-07-12T01:00:00,6.0695,6.0695,6.0695,6.0695,12.778
2023-07-12T02:00:00,5.506,5.506,5.506,5.506,12.26
2023-07-12T03:00:00,5.167,5.167,5.167,5.167,12.244
2023-07-12T04:00:00,4.949,4.949,4.949,4.949,12.193
2023-07-12T05:00:00,5.148,5.148,5.148,5.148,13.195
2023-07-12T06:00:00,6.022,6.022,6.022,6.022,16.15
2023-07-12T07:00:00,7.6385,7.6385,7.6385,7.6385,20.147
2023-07-12T08:00:00,8.979,8.979,8.979,8.979,21.787
2023-07-12T09:00:00,8.5595,8.5595,8.5595,8.5595,19.511
2023-07-12T10:00:00,6.9155,6.9155,6.9155,6.9155,15.807
2023-07-12T11:00:00,5.9755,5.9755,5.9755,5.9755,14
2023-07-12T12:00:00,6.0325,6.0325,6.0325,6.0325,13.237
2023-07-12T13:00:00,5.793,5.793,5.793,5.793,12.805
2023-07-12T14:00:00,6.253,6.253,6.253,6.253,13.568
2023-07-12T15:00:00,7.558,7.558,7.558,7.558,15.927
2023-07-12T16:00:00,9.95,9.95,9.95,9.95,19.654
2023-07-12T17:00:00,14.0435,14.0435,14.0435,14.0435,23.21
2023-07-12T18:00:00,15.1335,15.1335,15.1335,15.1335,23.974
2023-07-12T19:00:00,13.687,13.687,13.687,13.687,23.18
2023-07-12T20:00:00,13.0735,13.0735,13.0735,13.0735,21.267
2023-07-12T21:00:00,11.699,11.699,11.699,11.699,19.285
2023-07-12T22:00:00,10.563,10.563,10.563,10.563,17.734
2023-07-12T23:00:00,9.236,9.236,9.236,9.236,16.208
2023-07-13T00:00:00,4.905,4.905,4.905,4.905,10.162
2023-07-13T01:00:00,4.284,4.284,4.284,4.284,9.367
2023-07-13T02:00:00,3.991,3.991,3.991,3.991,8.855
2023-07-13T03:00:00,3.847,3.847,3.847,3.847,8.877
2023-07-13T04:00:00,3.8455,3.8455,3.8455,3.8455,9.43
2023-07-13T05:00:00,3.871,3.871,3.871,3.871,10.833
2023-07-13T06:00:00,3.647,3.647,3.647,3.647,11.793
2023-07-13T07:00:00,3.4205,3.4205,3.4205,3.4205,10.565
2023-07-13T08:00:00,3.0565,3.0565,3.0565,3.0565,8.677
2023-07-13T09:00:00,2.627,2.627,2.627,2.627,6.937
2023-07-13T10:00:00,2.08,2.08,2.08,2.08,5.683
2023-07-13T11:00:00,2.1535,2.1535,2.1535,2.1535,5.052
2023-07-13T12:00:00,2.015,2.015,2.015,2.015,4.651
2023-07-13T13:00:00,1.949,1.949,1.949,1.949,4.771
2023-07-13T14:00:00,1.982,1.982,1.982,1.982,5.18
2023-07-13T15:00:00,2.283,2.283,2.283,2.283,5.921
2023-07-13T16:00:00,4.0855,4.0855,4.0855,4.0855,7.821
2023-07-13T17:00:00,5.438,5.438,5.438,5.438,9.638
2023-07-13T18:00:00,5.432,5.432,5.432,5.432,11.063
2023-07-13T19:00:00,6.23,6.23,6.23,6.23,12.215
2023-07-13T20:00:00,7.189,7.189,7.189,7.189,13.755
2023-07-13T21:00:00,7.69,7.69,7.69,7.69,14.026
2023-07-13T22:00:00,7.1915,7.1915,7.1915,7.1915,12.701
2023-07-13T23:00:00,5.8705,5.8705,5.8705,5.8705,11.474
2023-07-14T00:00:00,4.8295,4.8295,4.8295,4.8295,10.335
2023-07-14T01:00:00,4.2025,4.2025,4.2025,4.2025,9.656
2023-07-14T02:00:00,3.985,3.985,3.985,3.985,9.168
2023-07-14T03:00:00,3.9175,3.9175,3.9175,3.9175,9.136
2023-07-14T04:00:00,3.82,3.82,3.82,3.82,9.497
2023-07-14T05:00:00,3.6345,3.6345,3.6345,3.6345,10.422
2023-07-14T06:00:00,3.2155,3.2155,3.2155,3.2155,10.788
2023-07-14T07:00:00,2.9465,2.9465,2.9465,2.9465,9.237
2023-07-14T08:00:00,2.6775,2.6775,2.6775,2.6775,6.925
2023-07-14T09:00:00,2.421,2.421,2.421,2.421,5.241
2023-07-14T10:00:00,2.0815,2.0815,2.0815,2.0815,4.67
2023-07-14T11:00:00,2.1505,2.1505,2.1505,2.1505,4.524
2023-07-14T12:00:00,2.0945,2.0945,2.0945,2.0945,4.461
2023-07-14T13:00:00,1.8125,1.8125,1.8125,1.8125,4.331
2023-07-14T14:00:00,1.6025,1.6025,1.6025,1.6025,3.855
2023-07-14T15:00:00,1.695,1.695,1.695,1.695,4.041
2023-07-14T16:00:00,2.835,2.835,2.835,2.835,4.894
2023-07-14T17:00:00,4.183,4.183,4.183,4.183,6.785
2023-07-14T18:00:00,4.5015,4.5015,4.5015,4.5015,9.123
2023-07-14T19:00:00,5.524,5.524,5.524,5.524,11.083
2023-07-14T20:00:00,6.711,6.711,6.711,6.711,12.891
2023-07-14T21:00:00,7.372,7.372,7.372,7.372,13.839
2023-07-14T22:00:00,7.081,7.081,7.081,7.081,13.028
2023-07-14T23:00:00,6.051,6.051,6.051,6.051,11.599
2023-07-15T00:00:00,4.996,4.996,4.996,4.996,10.308
2023-07-15T01:00:00,4.2715,4.2715,4.2715,4.2715,9.583
2023-07-15T02:00:00,4.01,4.01,4.01,4.01,9.244
2023-07-15T03:00:00,3.9265,3.9265,3.9265,3.9265,8.965
2023-07-15T04:00:00,3.7575,3.7575,3.7575,3.7575,9.361
2023-07-15T05:00:00,3.3135,3.3135,3.3135,3.3135,9.45
2023-07-15T06:00:00,2.3535,2.3535,2.3535,2.3535,8.979
2023-07-15T07:00:00,2.6355,2.6355,2.6355,2.6355,7.242
2023-07-15T08:00:00,2.743,2.743,2.743,2.743,5.321
2023-07-15T09:00:00,2.519,2.519,2.519,2.519,4.111
2023-07-15T10:00:00,2.2425,2.2425,2.2425,2.2425,3.579
2023-07-15T11:00:00,2.3005,2.3005,2.3005,2.3005,3.636
2023-07-15T12:00:00,1.9365,1.9365,1.9365,1.9365,3.484
2023-07-15T13:00:00,1.783,1.783,1.783,1.783,3.401
2023-07-15T14:00:00,1.8335,1.8335,1.8335,1.8335,3.384
2023-07-15T15:00:00,2.046,2.046,2.046,2.046,3.933
2023-07-15T16:00:00,3.08,3.08,3.08,3.08,4.864
2023-07-15T17:00:00,4.231,4.231,4.231,4.231,6.913
2023-07-15T18:00:00,4.4505,4.4505,4.4505,4.4505,9.273
2023-07-15T19:00:00,5.5015,5.5015,5.5015,5.5015,10.88
2023-07-15T20:00:00,6.6205,6.6205,6.6205,6.6205,12.564
2023-07-15T21:00:00,7.435,7.435,7.435,7.435,13.805
2023-07-15T22:00:00,6.9235,6.9235,6.9235,6.9235,12.502
2023-07-15T23:00:00,5.977,5.977,5.977,5.977,11.52
2023-07-16T00:00:00,5.0295,5.0295,5.0295,5.0295,10.474
2023-07-16T01:00:00,4.4575,4.4575,4.4575,4.4575,9.621
2023-07-16T02:00:00,4.132,4.132,4.132,4.132,9.228
2023-07-16T03:00:00,3.919,3.919,3.919,3.919,9.079
2023-07-16T04:00:00,3.8355,3.8355,3.8355,3.8355,9.457
2023-07-16T05:00:00,3.3655,3.3655,3.3655,3.3655,9.687
2023-07-16T06:00:00,2.3015,2.3015,2.3015,2.3015,8.935
2023-07-16T07:00:00,2.2475,2.2475,2.2475,2.2475,6.674
2023-07-16T08:00:00,2.3745,2.3745,2.3745,2.3745,4.381
2023-07-16T09:00:00,2.1555,2.1555,2.1555,2.1555,3.271
2023-07-16T10:00:00,1.8915,1.8915,1.8915,1.8915,2.797
2023-07-16T11:00:00,1.8385,1.8385,1.8385,1.8385,2.625
2023-07-16T12:00:00,1.636,1.636,1.636,1.636,2.447
2023-07-16T13:00:00,1.512,1.512,1.512,1.512,2.447
2023-07-16T14:00:00,1.3705,1.3705,1.3705,1.3705,2.489
2023-07-16T15:00:00,1.4765,1.4765,1.4765,1.4765,2.738
2023-07-16T16:00:00,2.592,2.592,2.592,2.592,3.807
2023-07-16T17:00:00,4.042,4.042,4.042,4.042,5.803
2023-07-16T18:00:00,4.5725,4.5725,4.5725,4.5725,8.462
2023-07-16T19:00:00,5.879,5.879,5.879,5.879,10.797
2023-07-16T20:00:00,7.0555,7.0555,7.0555,7.0555,12.625
2023-07-16T21:00:00,7.6685,7.6685,7.6685,7.6685,13.49
2023-07-16T22:00:00,7.012,7.012,7.012,7.012,12.182
2023-07-16T23:00:00,5.6585,5.6585,5.6585,5.6585,10.689
2023-07-17T00:00:00,4.7265,4.7265,4.7265,4.7265,9.445
2023-07-17T01:00:00,4.2245,4.2245,4.2245,4.2245,9.14
2023-07-17T02:00:00,3.9805,3.9805,3.9805,3.9805,8.693
2023-07-17T03:00:00,3.884,3.884,3.884,3.884,8.658
2023-07-17T04:00:00,3.9575,3.9575,3.9575,3.9575,9.348
2023-07-17T05:00:00,3.6075,3.6075,3.6075,3.6075,10.348
2023-07-17T06:00:00,2.9365,2.9365,2.9365,2.9365,10.293
2023-07-17T07:00:00,2.731,2.731,2.731,2.731,8.3
2023-07-17T08:00:00,2.3405,2.3405,2.3405,2.3405,5.805
2023-07-17T09:00:00,1.9045,1.9045,1.9045,1.9045,4.237
2023-07-17T10:00:00,1.4505,1.4505,1.4505,1.4505,3.294
2023-07-17T11:00:00,1.448,1.448,1.448,1.448,3.033
2023-07-17T12:00:00,1.2095,1.2095,1.2095,1.2095,2.843
2023-07-17T13:00:00,1.155,1.155,1.155,1.155,2.769
2023-07-17T14:00:00,1.147,1.147,1.147,1.147,2.919
2023-07-17T15:00:00,1.487,1.487,1.487,1.487,3.691
2023-07-17T16:00:00,3.041,3.041,3.041,3.041,4.882
2023-07-17T17:00:00,4.46,4.46,4.46,4.46,6.871
2023-07-17T18:00:00,4.81,4.81,4.81,4.81,9.08
2023-07-17T19:00:00,6.011,6.011,6.011,6.011,11.299
2023-07-17T20:00:00,7.1445,7.1445,7.1445,7.1445,13.466
2023-07-17T21:00:00,7.806,7.806,7.806,7.806,14.486
2023-07-17T22:00:00,7.19,7.19,7.19,7.19,12.935
2023-07-17T23:00:00,5.8685,5.8685,5.8685,5.8685,11.34
2023-07-18T00:00:00,4.8045,4.8045,4.8045,4.8045,10.092
2023-07-18T01:00:00,4.2715,4.2715,4.2715,4.2715,9.42
2023-07-18T02:00:00,3.9835,3.9835,3.9835,3.9835,9.213
2023-07-18T03:00:00,3.851,3.851,3.851,3.851,9.035
2023-07-18T04:00:00,3.822,3.822,3.822,3.822,9.684
2023-07-18T05:00:00,3.6695,3.6695,3.6695,3.6695,10.534
2023-07-18T06:00:00,3.1985,3.1985,3.1985,3.1985,10.842
